DVLD202F4RFI_ED;2667;0204;0;0;0207;1;0;1;00; ;9717;0583;0021;0103;0;DIVINOPOLIS_2;0296;1;0;1;0;0;0;0
DVLD202F4RF_ED;0101;0250;0;0;0203;1;0;0;12; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0279;1;1;1;0;0;0;0
DVLD202F4RMPD_ED;0442;0204;0;0;0224;1;0;1;00; ;9717;0583;0021;0103;0;DIVINOPOLIS_2;0554;1;0;1;0;15;0;0
DVLD202F4SR_ED;0464;0223;1;0;0222;1;0;0;15; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0284;1;0;1;0;0;0;0
DVLD202F69N_ED;0162;0213;0;0;0214;1;0;1;15; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0283;1;0;1;0;0;0;0
DVLD202FERAC3_ED;0206;0204;0;0;0207;1;0;1;00; ;9717;0583;0021;0001;0;DIVINOPOLIS_2;0294;1;1;1;0;0;0;0
DVLD202FHLINE_ED;1956;0237;1;0;0236;1;0;0;15; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0285;1;0;1;0;0;0;0
DVLD202FMMFI_ED;2478;0204;0;0;0207;1;0;1;00; ;9717;0583;0021;0103;0;DIVINOPOLIS_2;0295;1;0;1;0;0;0;0
DVLD202FPRAZ_ED;0471;0204;0;0;0207;1;0;1;15; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0288;1;0;1;0;0;0;0
DVLD202FPRBR_ED;0471;0204;0;0;0207;1;0;1;15; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0289;1;0;1;0;0;0;0
DVLD202FPRVM_ED;0471;0204;0;0;0207;1;0;1;15; ;9717;0583;0021;0101;0;DIVINOPOLIS_2;0287;1;0;1;0;0;0;0
DVLD203F43R_ED;0163;0213;0;0;0214;1;0;1;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0346;1;0;1;0;0;0;0
DVLD203F43SC_ED;0225;0222;1;0;0223;1;0;0;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0356;1;1;1;0;0;0;0
DVLD203F4BAT_ED;1952;0204;0;0;0206;1;0;1;00; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0355;1;0;1;0;60;0;0
DVLD203F4COM_ED;0847;0204;0;0;0232;1;0;1;00; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0361;1;0;1;0;15;0;0
DVLD203F4FALH_ED;0101;0204;0;0;0232;1;0;1;10; ;9704;0583;0021;0103;0;DIVINOPOLIS_2;0345;1;0;1;0;0;0;0
DVLD203F4PT_ED;0162;0204;0;0;0207;1;0;1;15; ;9704;0583;0021;0101;0;DIVINOPOLIS_2;0354;1;0;1;0;0;0;0
