DVLDOXOM29501_VS;2197; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOM29502_VS;2198; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMCOM1_VS;2103; ;0405;0;0;10;0408;0;0;0;0204;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;00; ;0980;0560;0021;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMCOM2_VS;2104; ;0405;0;0;10;0408;0;0;0;0204;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;00; ;0980;0560;0021;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMGAT1_VS;2100; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMHIS1_VS;2105; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMPOR1_VS;2106; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMSRV1_VS;2101; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
DVLDOXOMSRV2_VS;2102; ;0405;0;0;10;0204;0;0;0;0406;0;0;0232;0;0;0232;0;0;0407;0;0;0408;0;0;00; ;0980;0560;0017;0103;0;0;0;0;0;8;0;0;6;0;0;0;0;5;0;0;3;0
