DVLD206F4CONT_EA;0877;EN;0360;1;0;32000.00;0361;1;0;-32000.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;12; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0085;1;0.00;000;-32000;32000;0;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIAZFA_EA;2605;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0079;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIAZ_EA;0249;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0073;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIBRFA_EA;2606;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0080;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIBR_EA;0250;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0074;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FINFAL_EA;2607;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0081;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIN_EA;0263;A;0360;1;0;360.00;0361;1;0;-360.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0082;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIVMFA_EA;2604;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0078;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD206FIVM_EA;0248;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2769;0583;0021;0101;0.00;DIVINOPOLIS_2;0072;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207F4CONT_EA;0877;EN;0360;1;0;32000.00;0361;1;0;-32000.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;12; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0099;1;0.00;000;-32000;32000;0;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIAZFA_EA;2605;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0093;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIAZ_EA;0249;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0087;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIBRFA_EA;2606;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0094;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIBR_EA;0250;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0088;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FINFAL_EA;2607;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0095;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIN_EA;0263;A;0360;1;0;360.00;0361;1;0;-360.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0096;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIVMFA_EA;2604;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0092;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD207FIVM_EA;0248;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;4669;0583;0021;0101;0.00;DIVINOPOLIS_2;0086;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208F4CONT_EA;0877;EN;0360;1;0;32000.00;0361;1;0;-32000.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;12; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0113;1;0.00;000;-32000;32000;0;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIAZFA_EA;2605;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0107;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIAZ_EA;0249;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0101;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIBRFA_EA;2606;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0108;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIBR_EA;0250;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0102;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FINFAL_EA;2607;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0109;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIN_EA;0263;A;0360;1;0;360.00;0361;1;0;-360.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0110;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIVMFA_EA;2604;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0106;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD208FIVM_EA;0248;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;9707;0583;0021;0101;0.00;DIVINOPOLIS_2;0100;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210F4CONT_EA;0877;EN;0360;1;0;32000.00;0361;1;0;-32000.00;0204;0;0;0204;0;0;0204;0;0;0204;0;0;0204;0;0;12; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0127;1;0.00;000;-32000;32000;0;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FIAZFA_EA;2605;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0121;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FIAZ_EA;0249;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0115;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FIBRFA_EA;2606;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0122;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FIBR_EA;0250;A;0360;1;0;600.00;0361;1;0;-600.00;0296;1;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0116;1;0.00;000;-6000;6000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
DVLD210FINFAL_EA;2607;A;0360;1;0;4000.00;0361;1;0;-4000.00;0296;0;0;0205;0;0;0204;0;0;0229;0;0;0230;0;0;10; ;2771;0583;0021;0101;0.00;DIVINOPOLIS_2;0123;1;0.00;000;-4000;4000;60;0;0;0;0.00;0;0;0.00;0;0;0;0;0.00;0;0;0.00;0;0
